Close,MA_5,MA_10,Daily_Return,Tomorrow,Target
1713.300048828125,1704.2800048828126,1713.2400146484374,-0.0008164124241055726,1732.0,1
1732.0,1706.9,1715.110009765625,0.010914580423122988,1729.300048828125,0
1729.300048828125,1717.52001953125,1714.3500122070313,-0.0015588632632073107,1720.300048828125,0
1720.300048828125,1721.92001953125,1712.6000122070313,-0.005204417825639296,1729.5999755859375,1
1729.5999755859375,1724.9000244140625,1713.0400146484376,0.005405991102626295,1729.199951171875,0
1729.199951171875,1728.0800048828125,1716.1800048828125,-0.00023128146375406278,1724.800048828125,0
1724.800048828125,1726.6400146484375,1716.7700073242188,-0.00254447285912085,1745.9000244140625,1
1745.9000244140625,1729.960009765625,1723.7400146484374,0.012233287910835555,1756.699951171875,1
1756.699951171875,1737.239990234375,1729.5800048828125,0.006185879263869598,1772.0999755859375,1
1772.0999755859375,1745.739990234375,1735.3200073242188,0.00876645121085673,1765.800048828125,0
1765.800048828125,1753.060009765625,1740.5700073242188,-0.0035550628320105693,1762.0999755859375,0
1762.0999755859375,1760.5199951171876,1743.5800048828125,-0.002095408959039924,1772.5,1
1772.5,1765.839990234375,1747.9,0.005902062628770022,1774.800048828125,1
1774.800048828125,1769.460009765625,1753.35,0.0012976298043019252,1793.0,1
1793.0,1773.6400146484375,1759.6900024414062,0.010254648789249421,1773.199951171875,0
1773.199951171875,1775.1199951171875,1764.0900024414063,-0.01104297201791693,1784.0,1
1784.0,1779.5,1770.0099975585938,0.0060907112144839015,1788.5,1
1788.5,1782.7,1774.2699951171876,0.002522421524663754,1804.199951171875,1
1804.199951171875,1788.57998046875,1779.0199951171876,0.008778278541724971,1815.5,1
1815.5,1793.07998046875,1783.3599975585937,0.006263190962168652,1799.199951171875,0
1799.199951171875,1798.27998046875,1786.6999877929688,-0.008978269803428862,1798.199951171875,0
1798.199951171875,1801.119970703125,1790.3099853515625,-0.0005558025940077815,1811.0,1
1811.0,1805.619970703125,1794.1599853515625,0.007118256687629998,1810.5999755859373,0
1810.5999755859373,1806.8999755859375,1797.7399780273438,-0.00022088592714675226,1811.4000244140625,1
